config,seed,trial,clean_best_so_far
⑤: mono + gp_prior (rescued),44,19,0.06852814422741492
⑤: mono + gp_prior (rescued),44,20,0.07442476197083382
⑤: mono + gp_prior (rescued),44,21,0.07442476197083382
⑤: mono + gp_prior (rescued),45,1,5.972687764684356e-06
⑤: mono + gp_prior (rescued),45,2,0.006786511289121916
⑤: mono + gp_prior (rescued),45,3,0.0006739335744159618
⑤: mono + gp_prior (rescued),45,4,0.07519323649569942
⑤: mono + gp_prior (rescued),45,5,0.07519323649569942
⑤: mono + gp_prior (rescued),45,6,0.07519323649569942
⑤: mono + gp_prior (rescued),45,7,0.11666157237458
⑤: mono + gp_prior (rescued),45,8,0.1403132020034881
⑤: mono + gp_prior (rescued),45,9,0.1403132020034881
⑤: mono + gp_prior (rescued),45,10,0.1403132020034881
⑤: mono + gp_prior (rescued),45,11,0.17146010675107679
⑤: mono + gp_prior (rescued),45,12,0.20928101324397888
⑤: mono + gp_prior (rescued),45,13,0.20928101324397888
⑤: mono + gp_prior (rescued),45,14,0.20928101324397888
⑤: mono + gp_prior (rescued),45,15,0.20928101324397888
⑤: mono + gp_prior (rescued),45,16,0.22982707592433604
⑤: mono + gp_prior (rescued),45,17,0.22982707592433604
⑤: mono + gp_prior (rescued),45,18,0.20881450867563175
⑤: mono + gp_prior (rescued),45,19,0.24119055535899758
⑤: mono + gp_prior (rescued),45,20,0.2429447693811473
⑤: mono + gp_prior (rescued),45,21,0.2661410218028578
⑤: mono + gp_prior (rescued),46,1,0.00014408075861248272
⑤: mono + gp_prior (rescued),46,2,1.1750699130467002e-07
⑤: mono + gp_prior (rescued),46,3,1.1750699130467002e-07
⑤: mono + gp_prior (rescued),46,4,0.017995106202638417
⑤: mono + gp_prior (rescued),46,5,0.017995106202638417
⑤: mono + gp_prior (rescued),46,6,0.017995106202638417
⑤: mono + gp_prior (rescued),46,7,0.017995106202638417
⑤: mono + gp_prior (rescued),46,8,0.017995106202638417
⑤: mono + gp_prior (rescued),46,9,0.017995106202638417
⑤: mono + gp_prior (rescued),46,10,0.017995106202638417
⑤: mono + gp_prior (rescued),46,11,0.017995106202638417
⑤: mono + gp_prior (rescued),46,12,0.017995106202638417
⑤: mono + gp_prior (rescued),46,13,0.017995106202638417
⑤: mono + gp_prior (rescued),46,14,0.017995106202638417
⑤: mono + gp_prior (rescued),46,15,0.017995106202638417
⑤: mono + gp_prior (rescued),46,16,0.02730235451373454
⑤: mono + gp_prior (rescued),46,17,0.02730235451373454
⑤: mono + gp_prior (rescued),46,18,0.02730235451373454
⑤: mono + gp_prior (rescued),46,19,0.02730235451373454
⑤: mono + gp_prior (rescued),46,20,0.02730235451373454
⑤: mono + gp_prior (rescued),46,21,0.02730235451373454
G: WRONG-direction monotone,42,1,0.0020772544260588698
G: WRONG-direction monotone,42,2,0.0020772544260588698
G: WRONG-direction monotone,42,3,6.747159300802376e-06
G: WRONG-direction monotone,42,4,0.003018282546886445
G: WRONG-direction monotone,42,5,0.003018282546886445
G: WRONG-direction monotone,42,6,0.003018282546886445
G: WRONG-direction monotone,42,7,0.003018282546886445
G: WRONG-direction monotone,42,8,0.003018282546886445
G: WRONG-direction monotone,42,9,0.003018282546886445
G: WRONG-direction monotone,42,10,0.003018282546886445
G: WRONG-direction monotone,42,11,0.003018282546886445
G: WRONG-direction monotone,42,12,0.003018282546886445
G: WRONG-direction monotone,42,13,0.003018282546886445
G: WRONG-direction monotone,42,14,0.004888115279504138
G: WRONG-direction monotone,42,15,0.004888115279504138
G: WRONG-direction monotone,42,16,0.004888115279504138
G: WRONG-direction monotone,42,17,0.004888115279504138
G: WRONG-direction monotone,42,18,0.004888115279504138
G: WRONG-direction monotone,42,19,0.004888115279504138
G: WRONG-direction monotone,42,20,0.004888115279504138
G: WRONG-direction monotone,42,21,0.004888115279504138
G: WRONG-direction monotone,43,1,0.002026641093961663
G: WRONG-direction monotone,43,2,0.001853296066491698
G: WRONG-direction monotone,43,3,0.053811082628503926
G: WRONG-direction monotone,43,4,0.053811082628503926
G: WRONG-direction monotone,43,5,0.053811082628503926
G: WRONG-direction monotone,43,6,0.053811082628503926
G: WRONG-direction monotone,43,7,0.0726412987941116
G: WRONG-direction monotone,43,8,0.0726412987941116
G: WRONG-direction monotone,43,9,0.0726412987941116
G: WRONG-direction monotone,43,10,0.08065588840175189
G: WRONG-direction monotone,43,11,0.08065588840175189
G: WRONG-direction monotone,43,12,0.08065588840175189
G: WRONG-direction monotone,43,13,0.08065588840175189
G: WRONG-direction monotone,43,14,0.08065588840175189
G: WRONG-direction monotone,43,15,0.08065588840175189
G: WRONG-direction monotone,43,16,0.12242167496229533
G: WRONG-direction monotone,43,17,0.12242167496229533
G: WRONG-direction monotone,43,18,0.13969367155003565
G: WRONG-direction monotone,43,19,0.15840921028437396
G: WRONG-direction monotone,43,20,0.16506941022975907
G: WRONG-direction monotone,43,21,0.17292839072613178
G: WRONG-direction monotone,44,1,7.319904085289217e-06
G: WRONG-direction monotone,44,2,0.05531052235208306
G: WRONG-direction monotone,44,3,0.05531052235208306
G: WRONG-direction monotone,44,4,0.05531052235208306
G: WRONG-direction monotone,44,5,0.05531052235208306
G: WRONG-direction monotone,44,6,0.05531052235208306
G: WRONG-direction monotone,44,7,0.05531052235208306
G: WRONG-direction monotone,44,8,0.05531052235208306
G: WRONG-direction monotone,44,9,0.05625052561901542
G: WRONG-direction monotone,44,10,0.05625052561901542
G: WRONG-direction monotone,44,11,0.0545283406887536
G: WRONG-direction monotone,44,12,0.0545283406887536
G: WRONG-direction monotone,44,13,0.0545283406887536
G: WRONG-direction monotone,44,14,0.0545283406887536
G: WRONG-direction monotone,44,15,0.0545283406887536
G: WRONG-direction monotone,44,16,0.0545283406887536
G: WRONG-direction monotone,44,17,0.0545283406887536
G: WRONG-direction monotone,44,18,0.0545283406887536
G: WRONG-direction monotone,44,19,0.0545283406887536
G: WRONG-direction monotone,44,20,0.05689687351529731
G: WRONG-direction monotone,44,21,0.05689687351529731
G: WRONG-direction monotone,45,1,5.972687764684356e-06
G: WRONG-direction monotone,45,2,0.006786511289121916
G: WRONG-direction monotone,45,3,0.0006739335744159618
G: WRONG-direction monotone,45,4,0.07519323649569942
G: WRONG-direction monotone,45,5,0.07519323649569942
G: WRONG-direction monotone,45,6,0.07519323649569942
G: WRONG-direction monotone,45,7,0.07519323649569942
G: WRONG-direction monotone,45,8,0.07519323649569942
G: WRONG-direction monotone,45,9,0.09470516140279986
G: WRONG-direction monotone,45,10,0.14447449694559966
G: WRONG-direction monotone,45,11,0.14447449694559966
G: WRONG-direction monotone,45,12,0.14447449694559966
G: WRONG-direction monotone,45,13,0.14447449694559966
G: WRONG-direction monotone,45,14,0.16595745135944107
G: WRONG-direction monotone,45,15,0.18823809849584597
G: WRONG-direction monotone,45,16,0.20044408428164726
G: WRONG-direction monotone,45,17,0.1882566860824081
G: WRONG-direction monotone,45,18,0.18583800638971879
G: WRONG-direction monotone,45,19,0.18583800638971879
G: WRONG-direction monotone,45,20,0.2139377239381906
G: WRONG-direction monotone,45,21,0.2139377239381906
G: WRONG-direction monotone,46,1,0.00014408075861248272
G: WRONG-direction monotone,46,2,1.1750699130467002e-07
G: WRONG-direction monotone,46,3,1.1750699130467002e-07
G: WRONG-direction monotone,46,4,0.017995106202638417
G: WRONG-direction monotone,46,5,0.017995106202638417
G: WRONG-direction monotone,46,6,0.017995106202638417
G: WRONG-direction monotone,46,7,0.017995106202638417
G: WRONG-direction monotone,46,8,0.017995106202638417
G: WRONG-direction monotone,46,9,0.017995106202638417
G: WRONG-direction monotone,46,10,0.017995106202638417
G: WRONG-direction monotone,46,11,0.017995106202638417
G: WRONG-direction monotone,46,12,0.017995106202638417
G: WRONG-direction monotone,46,13,0.017995106202638417
G: WRONG-direction monotone,46,14,0.017995106202638417
G: WRONG-direction monotone,46,15,0.017995106202638417
G: WRONG-direction monotone,46,16,0.017995106202638417
G: WRONG-direction monotone,46,17,0.025625782077137976
G: WRONG-direction monotone,46,18,0.025625782077137976
G: WRONG-direction monotone,46,19,0.025625782077137976
G: WRONG-direction monotone,46,20,0.025625782077137976
G: WRONG-direction monotone,46,21,0.025625782077137976
